conv_id,turn_id,sentence1,sentence2,label
41.29,16,"A (shad0w1e): czr, heh B (czr): shad0w1e, probably not unless you might breaking package dependency rules B (czr): shad0w1e, it wasn't a joke even B (czr): shad0w1e, you could try to build your own xfree86 B (czr): shad0w1e, and then overwrite the existing X server, cross fingers and hope that it works (it probably wont) A (shad0w1e): czr... yuck... Can I bring over my existing Linux install into VMWARE? A (shad0w1e): its a hard drive Image...","B (czr): shad0w1e, you could try to build your own xfree86",0
30.117,1,"A (thecodethinker): Hey so I'm having issues writing to an SD card. ddrecue keeps hanging at around 54% and trying to run sync also just hangs until i manually eject the sdcard. Does anyone have any idea why this is going on? B (wonderfulmee): thecodethinker, try multiple SD cards, report back A (thecodethinker): wonderfulmee: I tried on 2, same thing B (wonderfulmee): thecodethinker, dmesg |grep SD B (wonderfulmee): thecodethinker, lsusb |grep SD","B (wonderfulmee): thecodethinker, try multiple SD cards, report back",0
32.38,25,"A (Stavros): sipior: where's the PYTHONPATH stored? A (Stavros): actually, just PATH A (Stavros): i wonder if sys.path concatenates both A (Stavros): sipior: yeah, sys.path is pythonpath B (sipior): Stavros: right, and it is set at every interpreter initialisation. have you specified a startup file for your interpreter? A (Stavros): sipior: i use fish, i have a custom fishrc but i didn't set the pythonpath, so it has to be somewhere else B (sipior): Stavros: do you have an PYTHONPATH environmental variable set?","A (Stavros): sipior: yeah, sys.path is pythonpath",0
17.919,14,B (philinux): why not go ^^^ A (sandman13): philinux my mood swings too much sometimes i like xfce4 other times Unity so B (philinux): sandman13;~ stay put as you are then xfce4 only pulls in a handful of extra stuff A (sandman13): philinux: can't understand you B (philinux): sandman13;~ just enjoy your install whichever session your mood takes you to A (sandman13): philinux: okay will do thanks,A (sandman13): philinux: can't understand you,1
63.1,54,"A (theTrav): ArthurArchnix, ok, I'll give that a shot, thanks for the help.  Hope to be back soon A (theTrav): ArthurArchnix, do you know if there's any way for me to run whatever the places menu runs and see if it outputs an error? A (theTrav): is it just running nautilus? or is it more complex than that? B (ArthurArchnix): dmesg? B (ArthurArchnix): I take it restoring didn't help. B (ArthurArchnix): theTrav: Two comments above this line. A (theTrav): ArthurArchnix, I restored to the most recent backup but it didn't help",B (ArthurArchnix): dmesg?,1
50.9,11,"B (sethk): warpzero, no B (sethk): warpzero, not at all. B (sethk): warpzero, what happens when you try to log in with gnome? A (warpzero): sethk, never shows the loading splash B (sethk): warpzero, people ask that question frequently and the problem is they are using the wrong password.  I have no way of knowing whether that makes sense for you are not, so I ask. B (sethk): warpzero, that's what it doesn't do.  what does it do? A (warpzero): sethk, starts gconfd, dbus, and ssh-agent","A (warpzero): sethk, never shows the loading splash",1
78.2,54,"A (tincan): m, g, t,p B (bre): tincan: so then e does change memory units. Please don't say it doesn't. You can clearly see that it does change the memory units :) A (tincan): bre: it doesn't change anything under %mem B (bre): tincan: %MEM is a percentage. Percentages don't have units. That column specifically shows a percentage. B (bre): tincan: can you see processes using most memory? A (tincan): ohhhh, sorry, blonde moment >.< B (bre): :)",B (bre): tincan: %MEM is a percentage. Percentages don't have units. That column specifically shows a percentage.,0
69.1,65,"A (Yamakiri): Like just do it from the term and *force* the partition to shrink whether it'd like to or not A (Yamakiri): oh B (wabash): PY B (wabash): Perhaps google gparted and resizing LVM A (Yamakiri): what exactly is lvm? I'm a little noobish, sorry :/ B (wabash): Logical volumes. B (wabash): But I' haven't used them.",B (wabash): Perhaps google gparted and resizing LVM,0
88.1,33,"A (akaWolf): usr13: with ""-PN"" options nothing changes in output of nmap scan.. B (usr13): akaWolf: What port are you trying to use? A (akaWolf): usr13: 2113 A (akaWolf): usr13: 80 B (usr13): akaWolf: And so you can connect to the other port, Right? A (akaWolf): usr13: I can connect to 3690 B (usr13): akaWolf: What is the standard port for telent?",A (akaWolf): usr13: 80,0
47.2,6,"B (kostkon): foul_owl, eh, check you running processes. otherwise it could be a pulse or a alsa problem/bug A (foul_owl): kostkon: interesting. totem or mplayer are not running, but it looks like pulseaudio is saying that two copies of totem are currently using sound. except it only shows the icon, and the name is "" 0x0008 0x0011 0x0001"" B (kostkon): foul_owl, try: killall totem A (foul_owl): kostkon: no process found. same for mplayer and gmplayer A (foul_owl): kostkon: let me send you a screen shot B (kostkon): foul_owl, ok A (foul_owl): kostkon: http://img197.imageshack.us/img197/2120/pulse2.png",A (foul_owl): kostkon: no process found. same for mplayer and gmplayer,0
96.1,90,"A (gvsa123): stdin: gui vs terminal i mean B (stdin): gvsa123: not completely sure, I've never used the groups setting thing (I don't use Gnome) :p A (gvsa123): stdin: i see... B (stdin): gvsa123: when I edit groups I do it the old fashioned way, I edit /etc/group :) A (gvsa123): stdin: that's <group>: X (don't know) : <process ID> : groups? A (gvsa123): stdin: oh group ID... B (stdin): gvsa123: process ID is the ID (number) given to the process, that has nothing to do with users/groups","B (stdin): gvsa123: when I edit groups I do it the old fashioned way, I edit /etc/group :)",0
75.1,32,"B (janeppo_): SirronTM, ... A (SirronTM): janeppo_: ah, I need to stop running X now, according to the script A (SirronTM): janeppo_: do you reckon I should use recovery mode? Seems like the easiest option B (janeppo_): SirronTM, listen B (janeppo_): SirronTM, do you know about consoles ctrl+alt f1, and how to stop restart gdm /etc/init.d/gdm stop (restart) A (SirronTM): janeppo_: ah, didn't know about that one, cheers B (janeppo_): SirronTM, So what you have to do: first go to console: ctrl+alt f1. If X is running, you go back by alt f7.","B (janeppo_): SirronTM, listen",1
79.1,16,"B (whoever): lvleph: why not just hook up your usb cable aand transfer files A (lvleph): lol A (lvleph): whoever, it is not a phone B (whoever): lvleph: there is a samba share app in the play that will make this a lot easier for you A (lvleph): whoever, there is no app running this is full samba A (lvleph): like I said I have hacked the hell out of this android device whoever B (whoever): lvleph: so it is still running a verient of andoid",B (whoever): lvleph: there is a samba share app in the play that will make this a lot easier for you,1
72.1,69,"A (geekbri): jrib: but of course if i set JAVA_HOME before the command it works fine B (jrib): geekbri: you used ""export""? A (geekbri): jrib: yes. B (jrib): geekbri: but at this point JAVA_HOME is set correctly in your environment, it's just that buildr seems to not care? A (geekbri): jrib: whats interesting is, i changed it to hardcoded JVM (no dirname and readlink) and now buildr works fine. A (geekbri): jrib: I think whats happening is somehow buildr is launching a new shell differently and whatever is causing JAVA_HOME not to get set, is having it unset there as well perhaps.  Or maybe whatever was cuasing JAVA_HOME to be unset is causing errors with using dirname and readlink... just not sure.  I'm just going to stick with hardcoding it to /usr/lib/jvm/default-java i guess.","B (jrib): geekbri: but at this point JAVA_HOME is set correctly in your environment, it's just that buildr seems to not care?",0
60.7,55,"A (nownot): escott: should I now try to remove sdh ? A (nownot): format and re-add the partition? B (escott): nownot, if its the failed one sure B (escott): nownot, i would also be thinking about getting a new drive to replace it B (escott): nownot, and checking all your SMART data A (nownot): escott: says set device faulty failed for /dev/sdh: no such device ... B (escott): nownot, i dont really know sorry","B (escott): nownot, i would also be thinking about getting a new drive to replace it",0
58.2,42,"A (apb1963): philinux: yeah, my new disk also has the same empty file A (apb1963): philinux: this is my mtab: http://paste.ubuntu.com/7819460/ B (philinux): apb1963;~ sorry can't help with that. I'm not familiar enough B (philinux): apb1963;~ maybe bazhang can help A (apb1963): philinux: maybe :)  but thank you B (philinux): apb1963;~ someone asked here, i would not want to bork your system by recommending this http://askubuntu.com/questions/81726/how-to-rebuild-fstab-automatically A (apb1963): philinux: yeah that's a hand edited job... I think just following the guide you pointed out should do it.  About the only difference between what they recommend and what I originally intended is they take great care in how they shift the data around (copy) - I was simply going to move it from /home to /mnt/c/home where my new drive is.",B (philinux): apb1963;~ maybe bazhang can help,0
22.503,17,"B (thechris): basically, is there any way to look at logs that might be helpful in finding the next thing to look for? A (snerge): since it doesn't boot at all I don't know what logs I could look at B (thechris): Perhaps attaching a keyboard or booting into a liveUSB environment B (thechris): @snerge, I don't know anything about your issue, I'm just offering general debugging advice. A (snerge): thanks thechris but since it doesn't even load grub, I don't think this would help A (snerge): tryed to plug a keyboard but nothing more happens B (thechris): I still curious about 17.04 and if there is some perception that it is flakey or doesn't support ethernet or i219 or etc...","B (thechris): @snerge, I don't know anything about your issue, I'm just offering general debugging advice.",1
20.100,7,"B (anirudh0): oasisfai, check your syslog and kern.log B (anirudh0): oasisfai, via sysytem->admin->system log A (oasisfai): u mean under /var/log ? B (anirudh0): oasisfai, yes A (oasisfai):  anirudh0 , I checked both sys.log and kern.log. A (oasisfai): seem no problem. A (oasisfai): my friend and me upgraded ubuntu (my friend) and xubuntu (me) from gusty to hardy.","B (anirudh0): oasisfai, yes",0
41.29,27,"B (czr): shad0w1e, although I'm not sure whether newer vmwares can read MS VPC-images, you might want to check their web space B (czr): shad0w1e, check out the vmware workstation 5.5 pages A (shad0w1e): thank you. I'll look around some more... A (shad0w1e): First I'm gonna try to get running over here... A (shad0w1e): if its not too impossible B (czr): never had any serious problems with vmware/linux/anything A (shad0w1e): heh",A (shad0w1e): First I'm gonna try to get running over here...,0
21.567,7,B (h3sp4wn): firecraft: cd's from breezy do they work ? A (firecraft): h3sp4wn i meant all the other cds like xp pro and rest of the software in collection. A (firecraft): h3sp4wn breezy ? B (h3sp4wn): firecraft: The previous ubuntu release A (firecraft): h3sp4wn this is my first try at ubuntu v5.10 for PCs.. i was quite enthusiastic to try them out but slightly disappointed since they are not working as i expected. B (h3sp4wn): firecraft: The latest version is 6.06 B (h3sp4wn): firecraft: Is it the live cd or the install cd you can't get to work (presuming you are using 5.10),B (h3sp4wn): firecraft: The previous ubuntu release,1
78.1,74,"B (kostkon): linuxguy2009, just install flashplugin-nonfree for now, but keep adobe-flashplugin in your offline repo. A (linuxguy2009): kostkon: Ok. B (kostkon): linuxguy2009, just check regularly for any updates on adobe's site. they may actually release a deb explicity for 9.10. A (linuxguy2009): kostkon: How did you know to do ""sudo rm /var/lib/dpkg/info/adobe-flashplugin*.*""? Ok cool yeah Ill look for a 9.10 update of flash on there site regularly. B (kostkon): linuxguy2009, lol. eh, i just checked for it on the web ;) A (linuxguy2009): kostkon: Well thank you very much for your help its well appreciated. B (kostkon): linuxguy2009, :)","A (linuxguy2009): kostkon: How did you know to do ""sudo rm /var/lib/dpkg/info/adobe-flashplugin*.*""? Ok cool yeah Ill look for a 9.10 update of flash on there site regularly.",0
56.2,32,"B (caonex): iratsu, do this first ""ifdown eth0"", then do it B (caonex): iratsu, let us see what happens A (iratsu): caonex: well i can't do it right now. I'm actually helping a friend do this because he can't access internet... for obvious reasons A (iratsu): caonex: but it apparently needs eth0 to be up for some reason B (caonex): iratsu, ok good call, then A (iratsu): caonex: http://service.sympatico.ca/index.cfm?method=content.view&category_id=99&content_id=1138 B (caonex): hmm....one sec",A (iratsu): caonex: but it apparently needs eth0 to be up for some reason,0
69.1,59,"A (Yamakiri): There is also no info under ""Used"" and ""Unused"", it also says ""lvm"" on the far right B (wabash): Oh..... A (Yamakiri): But the other partition has used and unused... B (wabash): It's beyond my knowledge maybe. I've not used LVM A (Yamakiri): I was wondering if there was a way to recklessly force it? B (wabash): Yamakiri: Well, I'm not sure if gparted knows LVM. A (Yamakiri): Like just do it from the term and *force* the partition to shrink whether it'd like to or not",B (wabash): It's beyond my knowledge maybe. I've not used LVM,0
61.5,25,"B (akik): xpertwinner: can you try mounting the file system with option -o sb=32768 ? add it to fstab B (akik): xpertwinner: lose the -o when using fstab A (xpertwinner): akik: output is still mount: /dev/sdb5: can't read superblock B (akik): xpertwinner: pastebin the fstab line, please A (xpertwinner): akik: B (akik): xpertwinner: if 32768 doesn't work for you, use the next one A (xpertwinner): akik: I have not changed fstab","B (akik): xpertwinner: pastebin the fstab line, please",0
96.1,74,"A (gvsa123): stdin: so SUID is set when you add the s to the user section of ---s------ and SGID is simply when the s is in the group part ------s---? A (gvsa123): stdin:  that's the t right? B (stdin): gvsa123: yes, to both A (gvsa123): stdin: absorbs some more.... :) B (stdin): gvsa123: permissions are complicated, but for good reason: you can talor exactly what each user/group can and can not do. for example you could make a file that anyone could write to, but only the user can read (think primitive email :P) A (gvsa123): stdin: for that it should be 0733? B (stdin): gvsa123: 0622, no need for it to be executable ;)",A (gvsa123): stdin: absorbs some more.... :),0
101.1,74,"A (Zenom): user4212, worked very well I have my display resolution back again A (Zenom): appreciated A (Zenom): truly appreciated A (Zenom): user4212, which one of ppa should be deleted? B (user4212): Zenom: you here? A (Zenom): yes user4212 B (user4212): Zenom: output of ""glxinfo | grep renderer"" please","A (Zenom): user4212, which one of ppa should be deleted?",0
28.34,3,"A (unb): Anyone have problems to run or install the Hardy Heron in a Acer Aspire 5051 ? A (unb): I had problems to run in ""live mode"" or install A (unb): what setting i need to use? A (unb): Anyone have problems to run or install the Hardy Heron in a Acer Aspire 5051 ? B (ikonia): unb: what sort of problem A (unb): ikonia: doesnt boot B (ikonia): unb can you expand on that please",A (unb): Anyone have problems to run or install the Hardy Heron in a Acer Aspire 5051 ?,0
33.37,18,"A (cooper|laptop): alpha255: it's the amd64 desktop installer for maverick on the website A (cooper|laptop): whether i choose try without installing or install, it takes me to that shell. B (alpha255): how new is the laptop? B (alpha255): and what brand? A (cooper|laptop): alpha255: it's not a laptop B (alpha255): cooper|laptop, what type of hardware ? B (alpha255): cooper|laptop, is it a newly build custom machine?",B (alpha255): and what brand?,0
63.1,52,"A (theTrav): ArthurArchnix, there's several backups in my x11 folder B (ArthurArchnix): theTrav: While I look at this, restore your backup and restart X. Doing this would be something like ""sudo cp /etc/X11/xorg.conf /etc/X11/xorg.conf.recent"" then ""sudo cp /etc/X11/xorg.conf.bak /etc/X11/xorg.conf"" replacing the filename xorg.conf.bak with your original backup. To restart X hit Ctrl+Alt+Delete and be sure to close open work first. A (theTrav): ArthurArchnix, ok, I'll give that a shot, thanks for the help.  Hope to be back soon A (theTrav): ArthurArchnix, do you know if there's any way for me to run whatever the places menu runs and see if it outputs an error? A (theTrav): is it just running nautilus? or is it more complex than that? B (ArthurArchnix): dmesg? B (ArthurArchnix): I take it restoring didn't help.","A (theTrav): ArthurArchnix, do you know if there's any way for me to run whatever the places menu runs and see if it outputs an error?",0
64.1,5,"B (r2d2): douye, have u tried using vlc it comes with codecs installed A (douye): r2d2: well its a .bin file im trying to play, is it possible to just play it with vlc ? B (r2d2): douye, yes A (douye): r2d2: doesnt really seem to want to load it tbh B (r2d2): douye, vlc does support bin files..... A (douye): r2d2: im selecting ""open file, then select the .bin file, and it just wont play B (r2d2): douye,  could be anything at a guess maybe the file is corrupt, you could try burning the bin file to a cd/dvd either using k3b or nero",A (douye): r2d2: doesnt really seem to want to load it tbh,0
57.4,4,"B (Luke): sharpy: search restricted formats on the wiki... there is a guide A (sharpy): Luke, wiki? i am sorry could u point me to the website? B (Luke): sharpy: www.ubuntu.com A (sharpy): Luke, i meant relative to installing a Sans font. A (sharpy): Luke, its ok.. i'll peruse there. Hopefully it will be self-evident. B (Luke): sharpy: you go to the wiki on www.ubuntu.com and search ""restricted formats"" and there will be a page called that. then on that page you search ""sun java"" A (sharpy): Luke, oh..so Sans font is part of sun java?","A (sharpy): Luke, i meant relative to installing a Sans font.",1
22.120,19,"A (catch-): configured correctly. B (james_): catch-, hmmm A (catch-): I do have other font related errors above if you want me to paste B (james_): catch-, sure A (catch-): james_ would it be better to paste in a pm, save cluttering the #? B (james_): catch-, yes","B (james_): catch-, sure",0
60.7,13,"A (nownot): escott: mdadm: --scan does not set the mode, and so cannot be the first option B (escott): nownot, mdadm --detail --scan A (nownot): escott: http://pastie.org/5537236 B (escott): nownot, i assume 1_0 is the one not working A (nownot): escott: well i had md0 and md1, md1 is the one that isn't working B (escott): nownot, i wonder if /etc/mdadm.conf is out off sync with the hardware in some way A (nownot): escott: not sure where the 0_0 and 1_0 is coming from","B (escott): nownot, i assume 1_0 is the one not working",1
61.3,20,"A (philsf): Sylphid: this shouldn't have any effect into anything related to boot process, hardware in general, or other drivers, AFAIK B (Sylphid): philsf, can you verify that the partition order did not change B (Sylphid): philsf, or the partition UUID's A (philsf): Sylphid: right now I'm in my laptop (the problem is in my desktop) B (Sylphid): philsf, of course that would not cause problems with a live cd A (philsf): Sylphid: I cna see there is a new kernel in the -security repo, and I'm worried this might be a regression related to it B (Sylphid): philsf, what live cd's have you tried?",A (philsf): Sylphid: right now I'm in my laptop (the problem is in my desktop),1
69.1,33,"A (Yamakiri): Is that bad? B (wabash): No, not at all. B (wabash): It's just that when one is mounted, you can't alter the disk. A (Yamakiri): ahh B (wabash): My suggestion is the following approach:  1) resize the disk partitions using gparted. Create a partition for your new install out of freespace, and write down the partition number!  2) install to that partition with the installer. B (wabash): Yamakiri: What do you think of this idea/ B (wabash): ?",A (Yamakiri): ahh,0
63.4,28,"B (fallentree): and that ""clean"" line, lists number of files and blocks it checked? A (ws2k3): fallentree yes A (ws2k3): fallentree its now Select and install software B (fallentree): what is? A (ws2k3): fallentree im doing a reinstall again A (ws2k3): so im at that step in the installation wizard B (fallentree): well the next step after that ""clean"" line would be mounting filesystems. perhaps check the fstab file, is it possible UUIDs are used and they have changed? Maybe manually fix fstab to list /dev/xvda1 as root",B (fallentree): what is?,1
88.1,85,"B (usr13): akaWolf: Not worried about the switch, (if it really *is* just a switch and not a router).  RIght? A (akaWolf): usr13: it's really switch B (usr13): akaWolf: Ok, computer A (client) is 192.168.1.?  Computer B (server) is 192.168.1.2 A (akaWolf): usr13: client is 192.168.1.3 B (usr13): akaWolf:  192.168.1.2 is a Ubuntu 13.04 PC? B (usr13): akaWolf: See my pm",A (akaWolf): usr13: client is 192.168.1.3,0
30.117,8,"A (thecodethinker): wonderfulmee: give me 1 sec. I have to reboot for linux to find my sdcard again -_- A (thecodethinker): wonderfulmee: what were those commands again? B (wonderfulmee): thecodethinker, lsusb |grep -i sd A (thecodethinker): wonderfulmee: nothing A (thecodethinker): it's an internal sdcard reader B (wonderfulmee): thecodethinker, lsusb, then look for anything like a card reader, paste that back A (thecodethinker): wonderfulmee: nothing looks like an sdcard reader",A (thecodethinker): wonderfulmee: nothing,0
33.68,19,"B (Jordan_U): holler: Not for your encrypted files, no. You can create a new user and do whatever you want with the machine, but you'll need the password to access the encrypted files. A (holler): unreal B (Jordan_U): holler: The documentation recommends backing up the key file, but hardly anyone actually does. If you did do that, then just use your backup of the key file to decrypt the files. A (holler): do you know where that backup would live by default? B (Jordan_U): holler: I don't think there is any default location, and keeping it on the same machine would defeat the purpose (the intention for the backup is that it be on physically secured removable media, like a flash drive in a safe). A (holler): Jordan_U: as root I can see home/<user>/.ecryptfs/<user>/.Private A (holler): that wouldnt be it would it?",A (holler): do you know where that backup would live by default?,0
86.1,26,"B (TJ-): varaindemian: does it only happen after a resume? A (varaindemian): TJ-: I had one after a resume and then another after no resume B (TJ-): varaindemian: there are some known bugs in some PC's firmware ACPI where it doesn't correctly re-init hardware after resuming, which is why I ask that A (varaindemian): TJ-: I didn't have any problems with this machine A (varaindemian): with Resumes A (varaindemian): not until 2 weeks ago B (TJ-): varaindemian: There's one other permutation you might want to investigate - does it happen after a cold boot (that is from a complete power off). Sometimes just a warm reboot will cause ACPI issues because hardware isn't fully re-initilised.",A (varaindemian): TJ-: I didn't have any problems with this machine,0
101.1,79,"A (Zenom): yes user4212 B (user4212): Zenom: output of ""glxinfo | grep renderer"" please B (user4212): Zenom: also output of ""ldconfig -p|grep libGL"" please A (Zenom): user4212, https://ghostbin.com/paste/axc3o A (Zenom): user4212, https://ghostbin.com/paste/axc3o B (user4212): Zenom: all fine A (Zenom): user4212, Thank you so much","A (Zenom): user4212, https://ghostbin.com/paste/axc3o",0
66.2,62,"B (tomreyn): well, theoretically any process which could write to sources.list could do it, but hopefully you dont have such. A (Trangar): It might've gotten messed up because I tried to make the GUI updater not prompt me that there are updates B (tomreyn): ...at least none other than those taking manual input from you A (Trangar): ubuntu-support-status: https://paste.rs/feJ - /tmp/aptlog: https://paste.rs/oJ4 B (tomreyn): Trangar: ubuntu-support-status: no apt source for ""cups"" sounds wrong. A (Trangar): tomreyn: i was probably playing around with it and removed the repo afterwards B (tomreyn): Trangar: your apt sources on the second paste look fine to me. i guess you should review ""ubuntu-support-status --show-unsupported"" now (with the proper apt sources setup, and apt refreshed) again",A (Trangar): ubuntu-support-status: https://paste.rs/feJ - /tmp/aptlog: https://paste.rs/oJ4,0
25.57,13,B (amunra): removing alsaconf was a bad idea hah :P A (locust): amunra: Thanks for the effort. One more question if I may ask? B (amunra): locust: Go for it A (locust): amunra: After running '# alsa reload' then '# dmesg | tail' the output from dmesg says that my snd card cannot grab onto IRQ 255. Motherboard problem? Or sound card problem? B (amunra): locust: IRQ 255? B (amunra): locust: Well that's sort of way out there A (locust): amunra: yes.,A (locust): amunra: After running '# alsa reload' then '# dmesg | tail' the output from dmesg says that my snd card cannot grab onto IRQ 255. Motherboard problem? Or sound card problem?,0
75.1,40,"B (janeppo_): SirronTM, does that go ok? B (janeppo_): SirronTM, u kidding? A (SirronTM): janeppo_: no, I'm impressed A (SirronTM): janeppo_: simple things like that escape me you know? Took me 10 years to realise what the Insert button does. B (janeppo_): SirronTM, sorry, some know, some don't. But once you are in concole, are you still chatting? or is it the same platform? A (SirronTM): janeppo_: I'm going to try it now then B (janeppo_): SirronTM, surely when ur in insert mode.",A (SirronTM): janeppo_: simple things like that escape me you know? Took me 10 years to realise what the Insert button does.,1
47.9,2,A (ikonia): look in the ftp server log A (ikonia): do you see a connection attempt A (ikonia): ping is not a valid test B (Nokaji): ikonia: I may have missed something here - it says zero licences - maybe I had a tiral and it expired? B (Nokaji): website says 1 licence required B (Nokaji): trial*,A (ikonia): ping is not a valid test,0
60.3,13,"A (linduxed): chili555: http://nopaste.linux-dev.org/?7122 B (chili555): linduxed, you are right. it is missing! and how about lsusb? A (linduxed): chili555: http://nopaste.linux-dev.org/?7123 B (chili555): linduxed, missing there, too. A (linduxed): chili555: i thought so... B (chili555): linduxed, any clues in dmesg? A (linduxed): chili555: i can check...","B (chili555): linduxed, missing there, too.",0
57.4,12,"B (Luke): sharpy: sans font? A (sharpy): Luke, yes.. I am looking for Sans font. B (Luke): sharpy: hahaha ooh sorry - i highlighted the wrong person! B (Luke): hahahaha B (Luke): i'm so sorry A (sharpy): Luke, np B (Luke): sharpy: i'm like... what the hell... this guy has no idea what i'm talking about",B (Luke): hahahaha,0
57.4,6,"B (Luke): sharpy: www.ubuntu.com A (sharpy): Luke, i meant relative to installing a Sans font. A (sharpy): Luke, its ok.. i'll peruse there. Hopefully it will be self-evident. B (Luke): sharpy: you go to the wiki on www.ubuntu.com and search ""restricted formats"" and there will be a page called that. then on that page you search ""sun java"" A (sharpy): Luke, oh..so Sans font is part of sun java? B (Luke): sharpy: its not like i can tell you how to make a deb package for sun java on irc"" B (Luke): sharpy: sans font?","B (Luke): sharpy: you go to the wiki on www.ubuntu.com and search ""restricted formats"" and there will be a page called that. then on that page you search ""sun java""",1
79.1,3,"A (lvleph): when trying to mount my samba share using mount -t cifs -o guest,rw //192.168.1.197/Media /media/MINIX I get mount error(13): Permission denied on one computer while on another computer it works fine. A (lvleph): The difference between the two comps is one is running 13.04 (the one that fails) and the other is running 12.04 A (lvleph): I guess I will repeat my question  when trying to mount my samba share using mount -t cifs -o guest,rw //192.168.1.197/Media /media/MINIX I get mount error(13): Permission denied on one computer while on another computer it works fine. The difference between the two comps is one is running 13.04 (the one that fails) and the other is running 12.04 B (whoever): lvleph: is this in fstab or  you are manualy tring A (lvleph): both B (whoever): lvleph:  are you tring to mount it from 192.768.197 A (lvleph): no I am mounting from 192.168.1.191 whoever",B (whoever): lvleph: is this in fstab or  you are manualy tring,0
31.3,19,"B (xtknight): xenex, edit->preferences enable everything and try again A (xenex): xtknight: InMux and InVol is in the capture tab B (xtknight): xenex, did edit preferences unveil anything else? A (xenex): xtknight: no A (xenex): xtknight: for input source, i'm assuming i should pick mic out of mic, front mic, and line. correct? B (xtknight): xenex, hm could you list everything you see under ""playback"" and everything under ""capture"" (or screenshot it?) B (xtknight): xenex, im really not sure, every mixer for every device is different",A (xenex): xtknight: no,0
59.3,53,"A (Leefmc): Tonehog: I'll try that next time. Though if i add the entire library now, and do not add anything new for a week, it'll still duplicate within this week. A (Leefmc): Tonehog: Its not tied to adding new media, best i can tell. B (Tonehog): Leefmc: where's your library database located? I can't find it in my home directory. A (Leefmc): Tonehog: No idea. A (Leefmc): Tonehog: heh, dont worry about it man :o, i doubt were going to find the problem now. A (Leefmc): Tonehog: It'll just take time. B (Tonehog): Leefmc: you've got me interested now :)",A (Leefmc): Tonehog: No idea.,0
47.9,0,A (ikonia): look in the ftp server log A (ikonia): do you see a connection attempt A (ikonia): ping is not a valid test B (Nokaji): ikonia: I may have missed something here - it says zero licences - maybe I had a tiral and it expired?,A (ikonia): look in the ftp server log,0
83.1,75,"B (ikonia): Getattrovskaya: ""mkdir /mnt/test-directory"" in a terminal please A (Getattrovskaya): whereas there are two files named 'live-user' and 'test' A (Getattrovskaya): ikonia, that works, too..so apparently I should try copying the files from gui A (Getattrovskaya): not from gui* B (ikonia): Getattrovskaya: what tool are you using to copy the files A (Getattrovskaya): ikonia, copying just from within nautilus B (ikonia): Getattrovskaya: are you %100 sure you're not moving them by mistake ?",A (Getattrovskaya): not from gui*,1
33.67,7,"A (noncom|2): do i have other options? B (bekks): noncom|2: your concept is wrong. B (bekks): noncom|2: you want fails2ban on port 22, for reducing the noise on ports 22 failed logins. A (noncom|2): it won't work for other network connections? B (bekks): noncom|2: if you want to block stuff entirely, like ""dont let that network connect to my server"", then you should be using iptables. A (noncom|2): i see B (bekks): noncom|2: https://help.ubuntu.com/14.04/serverguide/firewall.html",A (noncom|2): it won't work for other network connections?,1
94.1,36,"B (coz_): mikubuntu,  then open a terminal   cd  Desktop  then   cd  celtx B (coz_): mikubuntu,   then type  ./celtx & disown A (mikubuntu): coz_: it opened another box and seems to show a path mikubuntu>desktop>________________ like i'm sposed to put a location in there B (coz_): mikubuntu,  wait   you extracted the package.... opened a terminal...cd  Desktop...then    cd celtx.... then typed   ./celtx & disown  ...yes? A (mikubuntu): coz_: i don't know if it ever extracted B (coz_): mikubuntu,   the tar.bz package on the desktop....did you right click that and  choose  ""Extract here"" A (mikubuntu): coz_: can i put a screenshot on imagebin for you to see what i see?","B (coz_): mikubuntu,  wait   you extracted the package.... opened a terminal...cd  Desktop...then    cd celtx.... then typed   ./celtx & disown  ...yes?",1
92.1,34,A (mohanohi): Slydder : where to copy the package? A (mohanohi): Slydder : so that dpkg recognises B (Slydder): doesn't matter. just save it somewhere in your home directory and then do a dpkg install A (mohanohi): Slydder : ok B (Slydder): you will need to be in the same directory or tell dpkg the exact location. A (mohanohi): Slydder :  cannot access archive: No such file or directory A (mohanohi): Slydder :  its in /home/mohan/download directory,A (mohanohi): Slydder : ok,0
60.6,54,"B (debugnet): Mean_Admin: that error messages means that it had one bad spot, bad drives will normally have that but the program is designed to skip those bad spots and continue with the good spots. B (debugnet): Mean_Admin: yep, could be for days depending on the drive size. A (Mean_Admin): debugnet: you're right, unfortunately the whole log was *filled* with   skipping because of errors    and   couldn't recover anything A (Mean_Admin): debugnet: I literally didn't see a single ANYthing recovered A (Mean_Admin): debugnet: all right then.. days it is ! B (debugnet): Mean_Admin: sorry about that, i had a 40 GB drive that took literally 72 hours to recover and it had about 10% drive damage...good luck. A (Mean_Admin): debugnet: weeeeeeeeeeeeeeell then ... I guess, yeah, I'll look again at the status in 3 weeks",A (Mean_Admin): debugnet: I literally didn't see a single ANYthing recovered,0
