conv_id,turn_id,sentence1,sentence2,label
25.270,8,"A (anddam): I dumped the ISO on the device B (EriC^^): oh pardon! :P B (EriC^^): you mean you used dd? A (anddam): I guess the image is not fat32 A (anddam): yes B (EriC^^): dd works, did you try a different usb port? A (anddam): no I didn't , wasn't sure the ISO was both EFI and BIOS",A (anddam): I guess the image is not fat32,0
27.155,6,"B (joelio): ptnecniv: you're wrong, nouveau are open source B (joelio): nvidia-current *is* proprietry B (joelio): but via dkms... therefore the 'debian' way A (ptnecniv): joelio: what does open source have to do with the driver performance B (joelio): no, you're misunderstanding A (ptnecniv): in the past, i've also had computers not able to do dual  monitor with nouveau B (joelio): if you've installed via nvidia's web site, they you've not used dkms",A (ptnecniv): joelio: what does open source have to do with the driver performance,0
77.3,17,"A (Eagleman): alex88: on the interface in the windows 2008 server, the only interface: 192.168.100.2 A (Eagleman): alex88: http://imagebin.org/248911 B (alex88): Eagleman: those have nothing to do with rdp right? B (alex88): sorry was at lunch A (Eagleman): alex88: yes they do, its filtered on port 3387 ( rdp ) A (Eagleman): alex88: It looks like the server cant reach that other ip adress becuase its in a isolated network B (alex88): Eagleman: from ubuntu you can't rdp?",B (alex88): sorry was at lunch,0
93.1,31,A (bleu_): fadein: any idea A (bleu_): fadein: you mean if i open it? B (fadein): bleu_: yeah A (bleu_): fadein: i would have to check A (bleu_): fadein: whats the name of the txt editor? B (fadein): bleu_: it's a short file.  just cat it. A (bleu_): fadein: cat?,A (bleu_): fadein: i would have to check,0
106.1,70,"B (ioria): dckx,  can you paste again  dmesg | grep Kernel A (dckx): ioria: the login process after I enter my user password is a little different than before. The mouse flickers and disappears, and then changes size (like the resolution is changing in the background) and then the desktop loads A (dckx): ioria: http://paste.ubuntu.com/25270903/ B (ioria): dckx,  can you paste  sudo lshw -c Video A (dckx): ioria: http://paste.ubuntu.com/25270912/ B (ioria): dckx,  have you never  tried to install nvidia driver with that card ? A (dckx): ioria: not since I reinstalled ubuntu","B (ioria): dckx,  can you paste  sudo lshw -c Video",0
101.1,56,"B (user4212): Zenom: ""apt purge amdgpu-pro amdgpu-pro-lib32 amdgpu-pro-dkms glx-alternative-amdgpu-pro"" B (user4212): Zenom: ? A (Zenom): user4212, https://ghostbin.com/paste/8r2u8 B (user4212): Zenom: lets try this instead first ""sudo amdgpu-pro-uninstall"" A (Zenom): Yes, I have dual boot window and ubuntu A (Zenom): user4212, https://ghostbin.com/paste/8r2u8 B (user4212): Zenom: ""sudo ppa-purge ppa:xorg-edgers""","B (user4212): Zenom: lets try this instead first ""sudo amdgpu-pro-uninstall""",0
65.1,56,"B (darkvertex): <unconvertable> rdz: i believe you should change HorizSync to 28.0 - 65.0 and VertRefresh to 50.0 - 63.0 . we'll leave Option ""metamodes"" ""CRT: 1280x1024_60 +0+0"" alone for now A (rdz): darkvertex, i need to leave.. thanks a lot for your time A (rdz): darkvertex, if you figured out soemthing, i'll ask again later B (darkvertex): <unconvertable> rdz: ok...see you A (rdz): darkvertex, in which monitor serction do i hjave to change that? B (darkvertex): <unconvertable> rdz: both A (rdz): darkvertex, i change it and still have the same result.. this is really bugging me",B (darkvertex): <unconvertable> rdz: ok...see you,0
93.1,72,"A (bleu_): fadein: what can I do then B (fadein): bleu_: for now, not use gnome ;) A (bleu_): fadein: lol, how do i pick something else? B (fadein): bleu_: actually, better would be to check your X logs B (fadein): bleu_: see if the error is in there A (bleu_): fadein: where do i find that? B (fadein): bleu_: those files are in /var/logs/Xorg*","B (fadein): bleu_: actually, better would be to check your X logs",0
70.1,7,"A (Bidget): actually I think it might have been you that mentioned xinerama the other day but I could be wrong haha B (scunizi): Bidget, you might install nvidia-settings .. it might allow you to change all the settings.. also.. I found that when connecting an external display (second monitor) I have to totally shut down and then start back up again.. sometimes is works .. sometimes not. A (Bidget): scunizi, I have tried restarting multiple times and it is still doing the same thing, will try nvidia settings though A (Bidget): scunizi, actually nvidia-settings is what Ive been using already haha B (scunizi): Bidget, ah.. after shutting down and restarting.. have you run the configuration line at the first part of /etc/X11/xorg.conf? A (Bidget): scunizi, Im not sure exactly what you mean so Im thinking probably not haha B (scunizi): Bidget, but leave out the ""-phigh"" part and it will ask questions.","A (Bidget): scunizi, actually nvidia-settings is what Ive been using already haha",0
85.1,26,"A (XiaolinDraconis): yeah the archive mounter is acting funny for whatever reason A (XiaolinDraconis): i thought it was due to the huge filename so i cahnged it, but the mounter still shows it as the long name B (wilee-nilee): XiaolinDraconis, This is mine, but this is also a certified MS ISO, just saying.  http://imagebin.org/234109 A (XiaolinDraconis): wilee-nilee, ive got one of those too, saw it in the ms forums B (wilee-nilee): XiaolinDraconis, YOU get it from digital river? A (XiaolinDraconis): wilee-nilee, dont know what digital river is, i got it from official microsoft forums A (XiaolinDraconis): google windows 7 and saw a large list of official iso's free to dl","A (XiaolinDraconis): wilee-nilee, ive got one of those too, saw it in the ms forums",0
37.41,10,"B (bekks): larebeck: Why do you need a newer one, particularly? A (larebeck): bekks, I have a Lexmark Previal Pro705 that isn't working B (bekks): larebeck: And is it working with the newer one? A (larebeck): bekks, that is why I'm trying to install the latest CUPS B (bekks): larebeck: Do you know that it is working with a newer version, or is that just a wild guess? :) A (larebeck): bekks, wild guess at this point B (bekks): larebeck: Well, my wild guess (searching on google for 1 minute) revealed that a newer CUPS wont help, but instead you need the pretty old drivers from Lexmark.","A (larebeck): bekks, that is why I'm trying to install the latest CUPS",1
65.1,16,"A (rdz): darkvertex, and what does autodetect mean? requesting it from the monitor itself? B (darkvertex): <unconvertable> rdz: please wait while i look ... A (rdz): darkvertex, yes.. no hurry.. and thanks a lot for your time! B (darkvertex): <unconvertable> rdz: here is part of my xorg.conf http://paste.ubuntu.com/64139/ . notice the second line from last. you may need to add Option ""UseDisplayDevice"" ""DFP"". A (rdz): darkvertex, i'll check that.. many thanks B (darkvertex): rdz: you're welcome A (rdz): darkvertex, adding the line your proposed has the effect, that now xrandr shows all the modes that were previously only listed by nvidia-settings. the original problem, that some desired modes are not part of this list is still there","B (darkvertex): <unconvertable> rdz: here is part of my xorg.conf http://paste.ubuntu.com/64139/ . notice the second line from last. you may need to add Option ""UseDisplayDevice"" ""DFP"".",1
73.2,50,"B (dakotawulfy): because the g does not go up that far A (aaas): dakotawulfy look i walk my laptop across the house ...it WAS 150, now it's 45... did it switch from N to G? B (dakotawulfy): yes A (aaas): dakotawulfy i dont think that's right B (dakotawulfy): that means your signal is week B (dakotawulfy): but if i t can go over 54 that means it has to be using  the n B (dakotawulfy): because g does not go pass 54",A (aaas): dakotawulfy i dont think that's right,1
47.2,20,"B (kostkon): foul_owl, and the more audio streams the more cpu usage you have A (foul_owl): kostkon: hmmm. any way i can kill the audio streams? B (kostkon): foul_owl, eh, yeah. first of all, install the pulseuadio device chooser B (kostkon): foul_owl, you will be able to kill any stream from there A (foul_owl): kostkon: what is the package name? B (kostkon): foul_owl, sudo apt-get install padevchooser B (kostkon): foul_owl, it will install pavucontrol, the app you actually need to use","B (kostkon): foul_owl, you will be able to kill any stream from there",0
37.41,27,"A (larebeck): bekks, I have done those and looked back at the ls... my perms still show the same B (bekks): larebeck: you have done ""those""? A (larebeck): bekks, http://www.pasteall.org/57133 B (bekks): larebeck: you changed ownerships, not permissions. And you wildly just shot at ownerships, using chown -rR A (larebeck): I did what that page said B (bekks): larebeck: And looking into two different directories will show different results. B (bekks): larebeck: you did follow the post stating ""I have a problem"" - but you did not follow the answer.","B (bekks): larebeck: you changed ownerships, not permissions. And you wildly just shot at ownerships, using chown -rR",1
22.503,15,"B (thechris): ah.  do you have any access to the device? A (snerge): physical you mean ? B (thechris): basically, is there any way to look at logs that might be helpful in finding the next thing to look for? A (snerge): since it doesn't boot at all I don't know what logs I could look at B (thechris): Perhaps attaching a keyboard or booting into a liveUSB environment B (thechris): @snerge, I don't know anything about your issue, I'm just offering general debugging advice. A (snerge): thanks thechris but since it doesn't even load grub, I don't think this would help",A (snerge): since it doesn't boot at all I don't know what logs I could look at,1
20.334,5,"B (drt33838): shoutpc: /etc/proftpd/proftpd.conf   ?? A (shoutpc): drt33838, there is no conf file ... i didnt see one B (drt33838): shoutpc: i dunno, try reinstall?  sudo apt-get install --reinstall proftpd B (drt33838): shoutpc: at least i just installed it and its there A (shoutpc): drt33838,  no conf file and i reinstalled B (drt33838): shoutpc: check the FILES section in the man page ? A (shoutpc): drt33838, how do i do that ?",B (drt33838): shoutpc: at least i just installed it and its there,1
76.1,17,"B (tyrone): joecurlee : can you confirm that your lspci -vvnn output matches the page's output? A (joecurlee): tyrone: i'm more or less a newb with linux, how do i do so? B (tyrone): joecurlee : have you ever used a terminal/command line before? A (joecurlee): tyrone: yes everyday :) but on os x A (joecurlee): tyrone: just need to know the command B (tyrone): joecurlee : well don't sweat it.. os x and linux are relatives. Just open up a term.. if you don't know where look in applications accessories. Then type in lspci -vvnn | less B (tyrone): joecurlee : just so you know, ls is the list command, and lspci is a command that lists all known pci connections, | is pipe (you probably know that), and less is a term program that makes it easier to scroll through output",A (joecurlee): tyrone: yes everyday :) but on os x,1
79.2,59,"A (fortuneHuntr): k1l, i apologize, but i think i was providing you incorrect information B (k1l): when that is done run a ""sudo apt-get update&&sudo apt-get dist-uprade"" to get the latest packages from 14.04. A (fortuneHuntr): k1l, i did start do-release-upgrade -d before I ctrl-c'd it - i saw this as a suggested solution for my problem before i came here A (fortuneHuntr): k1l, i am on trusty, but my kernel is 3.11 B (k1l): fortuneHuntr: your system is a mess. see my last advices to get that to a proper state again A (fortuneHuntr): k1l, my sources.list is correct (no utopic, all trusty) and the rest of what i sent you is valid B (k1l): fortuneHuntr: ""sudo apt-get update &&sudo apt-get dist-upgrade""","A (fortuneHuntr): k1l, i am on trusty, but my kernel is 3.11",1
65.1,15,"A (rdz): darkvertex, adding a line where? A (rdz): darkvertex, and what does autodetect mean? requesting it from the monitor itself? B (darkvertex): <unconvertable> rdz: please wait while i look ... A (rdz): darkvertex, yes.. no hurry.. and thanks a lot for your time! B (darkvertex): <unconvertable> rdz: here is part of my xorg.conf http://paste.ubuntu.com/64139/ . notice the second line from last. you may need to add Option ""UseDisplayDevice"" ""DFP"". A (rdz): darkvertex, i'll check that.. many thanks B (darkvertex): rdz: you're welcome","A (rdz): darkvertex, yes.. no hurry.. and thanks a lot for your time!",0
79.2,61,"A (fortuneHuntr): k1l, i did start do-release-upgrade -d before I ctrl-c'd it - i saw this as a suggested solution for my problem before i came here A (fortuneHuntr): k1l, i am on trusty, but my kernel is 3.11 B (k1l): fortuneHuntr: your system is a mess. see my last advices to get that to a proper state again A (fortuneHuntr): k1l, my sources.list is correct (no utopic, all trusty) and the rest of what i sent you is valid B (k1l): fortuneHuntr: ""sudo apt-get update &&sudo apt-get dist-upgrade"" A (fortuneHuntr): k1l, correct, but that's not grabbing the new kernel B (k1l): fortuneHuntr: let it run","A (fortuneHuntr): k1l, my sources.list is correct (no utopic, all trusty) and the rest of what i sent you is valid",0
96.1,18,"B (stdin): gvsa123: nope, same thing just different terms A (gvsa123): stdin: so the owner in chown, is actually the user? and the group in chgrp is the same groups found in manage groups? B (stdin): gvsa123: yeah A (gvsa123): stdin: i mean the users in settings A (gvsa123): stdin: i see B (stdin): gvsa123: check what the group name is for the home directories of the users, if it's different to your group add yourself to it. if not, then you can just ""sudo chmod 700 ~/"" which makes the owner the only one who can access your home dir (except for root) A (gvsa123): stdin: ok... i'll try to sink this is first..",A (gvsa123): stdin: i mean the users in settings,0
73.2,55,B (dakotawulfy): but if i t can go over 54 that means it has to be using  the n B (dakotawulfy): because g does not go pass 54 A (aaas): but n can use <54 right? B (dakotawulfy): yes A (aaas): ok so if you see it <54 you dont know if it's g or n right? B (dakotawulfy): it will drop if signal is week B (dakotawulfy): well should not change on u,B (dakotawulfy): yes,0
101.1,86,"B (user4212): Zenom: basically you want a separate system if you want to experiment :) Dont experiment with work machine :) B (user4212): Zenom: now lets remove ppa leftovers A (Zenom): Ok one more question A (Zenom): my GPU workes now or not? B (user4212): Zenom: it does A (Zenom): Fantastic A (Zenom): Well, which ppa should be removed?",A (Zenom): my GPU workes now or not?,0
59.5,33,"B (th0r): g3org3s: no sudo A (g3org3s): th0r *** x11vnc was unable to open the X DISPLAY: "":0"", it cannot continue. A (g3org3s): *** There may be ""Xlib:"" error messages above with details about the failure. B (th0r): g3org3s: once x11vnc is running on the server, go to the laptop and issue the command 'vncviewer <serverIP>:0' B (th0r): g3org3s: sounds like there is no X on the server. On the server give the command 'ps ax | grep X' and see if you find a line with /usr/bin/X :0 A (g3org3s): th0r 4167 pts/0    D+     0:00 grep X A (g3org3s): th0r that's all i got","B (th0r): g3org3s: once x11vnc is running on the server, go to the laptop and issue the command 'vncviewer <serverIP>:0'",1
93.1,92,"B (fadein): bleu_: Actually, you may want to sudo apt-get install fluxbox, or blackbox, just to get a working desktop in the meantime A (bleu_): fadein: dont i need internet to get them? B (fadein): bleu_: You are correct.  I understand now. A (bleu_): fadein: well im giving up for the day, thanks for the help","A (bleu_): fadein: well im giving up for the day, thanks for the help",0
17.919,13,B (philinux): sandman13;~ if you really like xfce4 why go with xubuntu B (philinux): why not go ^^^ A (sandman13): philinux my mood swings too much sometimes i like xfce4 other times Unity so B (philinux): sandman13;~ stay put as you are then xfce4 only pulls in a handful of extra stuff A (sandman13): philinux: can't understand you B (philinux): sandman13;~ just enjoy your install whichever session your mood takes you to A (sandman13): philinux: okay will do thanks,B (philinux): sandman13;~ stay put as you are then xfce4 only pulls in a handful of extra stuff,0
59.2,7,"B (heymr): pen: did you run the xbindkeys thingy and hit a key? A (pen): heymr, what do you mean B (heymr): pen: hold on A (pen): heymr, it works for a key then a mouse, but not two mouse buttons at the same time B (heymr): pen: xbindkeys -k to figure out what your pressing B (heymr): pen: mouse buttons? thought it was for keys... lol B (heymr): pen: what are you binding it to and what wm are you using? maybe you can set it there...","A (pen): heymr, it works for a key then a mouse, but not two mouse buttons at the same time",0
93.1,51,"B (fadein): bleu_: it'll try to launch gnome - if it fails, hopefully it will say something useful in the console B (fadein): bleu_: that may clue you in on what is wrong A (bleu_): fadein: i could log into safe mode session A (bleu_): fadein: and the exec=gnome session B (fadein): bleu_: let me understand you: when you ran ""gnome-session"" from the recovery console, it logged you into gnome? A (bleu_): fadein: i exited the terminal, loged in under safe mode A (bleu_): fadein: and in that file you are asking about the part where exec is it says gnome desktop",A (bleu_): fadein: and the exec=gnome session,1
37.22,10,"A (napster): maedox: I meat it shoule work if it is new=('1','2','3',....'length(arg)'), ok?? B (maedox): napster: <unconvertable> arg = ('1','2','3') <unconvertable> the length of it is <unconvertable> ${#arg[@]} <unconvertable> which would return 3. not sure what you want to know. A (napster): maedox: Exactly this :-) Thanks a lot B (maedox): napster: the @ means number of elements, set 0, 1, 2 for element one, two or three, and so on. A (napster): maedox: I didn't get you! I'm not sure there are two elements! B (maedox): napster: what do you mean? A (napster): maedox: I just need the no. of elements in that list","B (maedox): napster: the @ means number of elements, set 0, 1, 2 for element one, two or three, and so on.",1
58.2,0,"A (apb1963): I want to move my /home to a new drive.  What is the recommended ubuntu 12.04 way to do so? A (apb1963): ok there's something a bit odd in that guide.... A (apb1963): It has the following lines: A (apb1963): # (identifier)  (location, eg sda5)   (format, eg ext3 or ext4)      (some settings)",A (apb1963): I want to move my /home to a new drive.  What is the recommended ubuntu 12.04 way to do so?,0
17.920,5,"B (ikonia): Stefan48: does it need the app to work ? B (ikonia): Stefan48: or does it just need to be configured ? A (Stefan48): app is bether A (Stefan48): *better B (ikonia): that's not what I asked B (ikonia): does it NEED the app, or can it just be configured A (Stefan48): I am noob,I don't know,but I think it needs an app",A (Stefan48): *better,1
30.121,29,"A (anddam): need to go afk for few minutes A (anddam): lotuspsychje: thanks for the restart trick meanwihle B (lotuspsychje): anddam: no sweat A (anddam): not really, the sun's not out yet so it's chilly","A (anddam): not really, the sun's not out yet so it's chilly",0
56.1,33,"A (juanvalde): PokerFacePenguin: and i re-tried sudo dhclient eth0 B (PokerFacePenguin): juanvalde: when you ifconfig it shows your static info that you put in? A (juanvalde): PokerFacePenguin: no B (PokerFacePenguin): juanvalde: when you ifconfig it should spit your info back out to you...do an ifdown eth0 and ifup eth0 A (juanvalde): PokerFacePenguin: i forgot to set the static IP on the machine as well as the router, one sec B (PokerFacePenguin): juanvalde: just make sure the you set an ip on the computer in the range of the dhcp pool on the router A (juanvalde): PokerFacePenguin: I did, I just set it to the static IP I chose on the router",B (PokerFacePenguin): juanvalde: when you ifconfig it should spit your info back out to you...do an ifdown eth0 and ifup eth0,0
33.38,6,"B (sipior): itsme2011: and you are setting it how? A (itsme2011): sipior: i tried editing files ""sudo gedit /etc/network/interfaces"" and ""sudo gedit /etc/ppp/options"" A (itsme2011): sipior:  I place an entry MTU 1460, in those files. B (sipior): itsme2011: could you pastebin those two files, please? A (itsme2011): sipior: Sure. A (itsme2011): sipior: This is the link for my file ""gedit /etc/ppp/options"" A (itsme2011): sipior: http://pastebin.com/download.php?i=s5NVKFzS","B (sipior): itsme2011: could you pastebin those two files, please?",0
79.3,72,"A (makaveli): i can try that A (makaveli): how would i check the iso image on a windows system B (scoon): makaveli, that is what i would do, if i was certain my hardware was ok A (makaveli): is there a program to do that in windows B (scoon): makaveli, do what ? A (makaveli): check the md5sum on the iso image to make sure it isn't corrupt B (scoon): makaveli, i dunno i haven't used winhell since win98",A (makaveli): is there a program to do that in windows,1
17.980,9,"B (somsip): m1dnight_: how did you reference this file in sshrc? using ~ or /home/user/bin as absolute path? A (m1dnight_): oh, somsip just ""script.sh"" A (m1dnight_): but it also uses a config file in ~/.config/script.conf A (m1dnight_): I was assuming sshrc would be executes by my own user A (m1dnight_): Do I put them in /home/root, then? B (somsip): m1dnight_: try working on the assumption that it does run as user and reference them absolute. What are you trying to do anyway? A (m1dnight_): somsip: It seems to work fine now :) Thank you. I made a script that notifies me on my android when somebody logs in on my server via ssh",A (m1dnight_): I was assuming sshrc would be executes by my own user,0
61.1,30,"B (Theaxiom): spanther: I am chrooted, and looking at my fstab again, all I see are UUID's - is that ok? B (Theaxiom): spanther: UUID=749db395-619d-4323-b2c5-516df3ce4cd5 /               ext3    relatime,erro$ A (spanther): well i know about this issue o.o A (spanther): i've changed from ""Compatibility"" mode to ""AHCI"" mode once (S-ATA Menu at BIOS) and then Linux couldn't boot anymore with my install A (spanther): it showed such an weird long UUID code as partition :) B (Theaxiom): spanther: You suppose the RAID controller did that? A (spanther): Theaxiom: if the raid controller has s-ata natively well yes i think","A (spanther): i've changed from ""Compatibility"" mode to ""AHCI"" mode once (S-ATA Menu at BIOS) and then Linux couldn't boot anymore with my install",0
15.1492,1,"A (wlightning): is there a way to reset my file manager settings.. ever since I edited my bookmarks it crashes as soon as I try and load it up B (BvL): wlightning use terminal and type ""gedit ~/.gtk-bookmarks"" A (wlightning): BvL, hmm...shoot... even removing that file... it still crashes as soon as it starts B (BvL): wlightning could you type nautilus into the terminal and put the output in http://paste.ubuntu.com A (wlightning): BvL, http://paste.ubuntu.com/6397433/","B (BvL): wlightning use terminal and type ""gedit ~/.gtk-bookmarks""",0
31.3,11,"A (xenex): xtknight: I have 2 plugs, front hub and the mic plug in the back. i currently have it in the back and its not working B (xtknight): xenex, well the back is the most reliable B (xtknight): xenex, maybe you need to adjust some switches in the mixer B (xtknight): xenex, gnome-volume-control A (xenex): xtknight: like what? i enabled capture A (xenex): the input source is set to mic and not frontmic, so i don't know why it isn't working B (xtknight): xenex, turn up ""line in"" where you see it?","B (xtknight): xenex, gnome-volume-control",0
71.2,8,"A (Quenz): tatertotz The bar flickers. Appears and disappears. It also disappears every time I try to screenshot it. A (Quenz): I suppose I can take a photo B (tatertotz): Quenz: occurs only on external monitor? true or false A (Quenz): tatertotz False. Never tried an external monitor. B (tatertotz): Quenz: you own a external monitor? true or false A (Quenz): tatertotz True, but I'm not sure I have the right connection for this laptop. B (tatertotz): Quenz: the symptom occurs when booted to livecd/liveusb? true or false",A (Quenz): tatertotz False. Never tried an external monitor.,0
47.9,22,"B (Nokaji): as I understand it, yup - I want to download files form my phone to my PC A (ikonia): what is the ftp server running on your phone ? B (Nokaji): sFTP installed only on my PC, KDE CONNECT installed on both PC & phne A (ikonia): Nokaji: sftp is the client A (ikonia): Nokaji: there must be a server for the client to connect to A (ikonia): so what ftp server is running on th ephone A (ikonia): the phone",A (ikonia): Nokaji: sftp is the client,1
63.4,13,"A (ws2k3): fallentree just hvm B (fallentree): or where I'm getting at, did the installer run as domU too? If that booted fine, so should the installed image, unless you choose something wrong when installing A (ws2k3): yes the installed run as domU A (ws2k3): and the installation itself went just fine. only after boot it didnt boot A (ws2k3): but it was a bit strange that i could not chose any packages to install during install A (ws2k3): normaly you can chose things as SSH mailserver, etc but i didnt get that now B (fallentree): ws2k3: that could be because it's the minimal installation image",A (ws2k3): and the installation itself went just fine. only after boot it didnt boot,0
57.1,16,"B (daklan): Bogus8: in fact, you might want to look at the beginning of the log, right where the controllers get initialized B (daklan): Bogus8: grep for ata maybe A (Bogus8): daklan: I have 3 other drives in there and a raid 5 built with them, and a regular ATA... this could be ugly ;) B (daklan): Bogus8: i can understand :) hmm, is the drive hooked up to the same controller controlling the raid? A (Bogus8): daklan: well, it's a software raid.. so I have 2 to the mobo and 1 to an external card and this one hooked up to that card B (daklan): Bogus8: controller driver is loaded? A (Bogus8): daklan: yeah, one of the drives on the raid is on that card","B (daklan): Bogus8: i can understand :) hmm, is the drive hooked up to the same controller controlling the raid?",0
27.155,14,"B (joelio): but in a way that's more aligned to ubuntu, ie via dpkg and dpms B (joelio): dkms rather B (joelio): ptnecniv: so when you come to upgrade, you'll get proper packaged versions of nvidia drivers, not a random binary A (ptnecniv): joelio: i used to ubuntu built in ""additional drivers"" thing to switch, so it should have pulled that B (joelio): ptnecniv: ok, so you probably need to dpkg-reconfigure nvidia-current B (joelio): which will rerun dkms B (joelio): ptnecniv: chances are your kernel is out of step with it","A (ptnecniv): joelio: i used to ubuntu built in ""additional drivers"" thing to switch, so it should have pulled that",1
37.20,7,"B (ZykoticK9): ridin, assuming 10.04 - right click / add to panel / indicator applet A (ridin): ZykoticK9, there mail icon is there, so it seems i already have the indicator applet B (ZykoticK9): ridin, if you see mail that is correct.  did you try to uninstall pulse audio or something?  how did you loose it? A (ridin): ZykoticK9, i don't know B (ZykoticK9): ridin, is audio working? A (ridin): ZykoticK9, yep perfectly B (ZykoticK9): ridin, does ""apt-cache policy indicator-sound"" show as installed?","A (ridin): ZykoticK9, i don't know",0
56.1,38,"B (PokerFacePenguin): juanvalde: just make sure the you set an ip on the computer in the range of the dhcp pool on the router A (juanvalde): PokerFacePenguin: I did, I just set it to the static IP I chose on the router A (juanvalde): PokerFacePenguin: that's odd, it didn't retain my setting A (juanvalde): PokerFacePenguin: it keeps on saying default gateway invalid B (PokerFacePenguin): juanvalde: just set the pool on the router for like 10 addresses (ie. 192.168.1.100-109) and set the computer to 192.168.1.105 B (PokerFacePenguin): juanvalde: they can be the same address A (juanvalde): PokerFacePenguin: that's kind of funny, that's EXACTLY how I have it!",A (juanvalde): PokerFacePenguin: it keeps on saying default gateway invalid,1
83.1,39,"A (Getattrovskaya): done B (ikonia): Getattrovskaya: ""sudo touch /mnt/test"" B (ikonia): (on the command line) A (Getattrovskaya): done B (ikonia): no error ? A (Getattrovskaya): no A (Getattrovskaya): oh",A (Getattrovskaya): done,0
59.2,27,"A (pen): heymr, if I assign only a mouse button of course it works A (pen): heymr, I can't make two buttons work at the same time to trigger an app B (heymr): pen: oh I thought you wanted to DO something.. check your /etc/X11/xorg.conf file if your mouse is using synaptics driver A (pen): heymr, I am asking about xbindkey ofcourse I want to DO something B (heymr): pen: synaptics driver handles this I think B (heymr): heymr: DO something = run a command with an action A (pen): heymr, why synaptics now? I didn't mention anything about synaptics","A (pen): heymr, I am asking about xbindkey ofcourse I want to DO something",1
28.34,10,"A (unb): ikonia: after the initial screen (what language...) B (ikonia): unb: what happens A (unb): the GUI doesn work A (unb): I fall in a shell only environment B (ikonia): unb: I need more than ""doesn't work"" B (ikonia): unb: ahh B (ikonia): unb: what is the prompt on the shell",A (unb): I fall in a shell only environment,0
69.1,4,"B (wabash): Yamakiri: Well, you may have a swap partition mounted. What's on the HD currently? B (wabash): Yamakiri: By the way, are you in japan? I've not heard HDD for a while! A (Yamakiri): wabash, an old distro I was hoping to keep.  How would I know if a swap partition was mounted? A (Yamakiri): And no, I'm from the east coast of America, 1:30AM here :p B (wabash): Yamakiri: :) B (wabash): Yamakiri: Well, from the install disk, I don't know. But you may wish to try a different approach: B (wabash): Yamakiri: Boot into install disk, and select ""try ubuntu"" instead of install. Let it live boot.","A (Yamakiri): And no, I'm from the east coast of America, 1:30AM here :p",0
59.3,13,"B (Tonehog): Leefmc: what issues? audio driver? A (Leefmc): Tonehog: Its a bit of a pain on my laptop heh, install issues for ubuntu A (Leefmc): Tonehog: No CD Drive A (Leefmc): Tonehog: And i know you dont need the drive, it can all be done via console, but still. :) B (Tonehog): Leefmc: I'm not sure what kind of problems you're having. Are you having issues with playing audio files, or audio from CD? A (Leefmc): Tonehog: Nono, im just saying i dont feel like tinkering with big distro stuff (like the desktop) at the moment, because a clean install (if needed) is not easy. So i'd rather just leave my system as is for now heh A (Leefmc): Tonehog: Eventually i need to format, so i can partition /home","A (Leefmc): Tonehog: And i know you dont need the drive, it can all be done via console, but still. :)",0
101.1,20,"A (Zenom): https://ghostbin.com/paste/hb9wq B (user4212): Zenom: looks like neither amd radeon, nor amdgpu are running B (user4212): Zenom: you are on llvm pipe A (Zenom): What's the llvm pipe? B (user4212): Zenom: software renderer B (user4212): Zenom: apt install libdrm-radeon1 libdrm-amdgpu1 A (Zenom): https://ghostbin.com/paste/hb9wq",A (Zenom): What's the llvm pipe?,1
21.139,1,"A (CheesyWeasel): ok so i got a BRAND NEW cd (red hot chili peppers' by the way) for christmas, but when i put it in my computer, my cd drive just makes weird noises and it won't recognize it. other cds work fine. is this because of copyright protection? B (ssmy): CheesyWeasel: I would think so A (CheesyWeasel): ssmy: is there a way to play the cd on my computer? B (ssmy): CheesyWeasel: I would try vlc A (CheesyWeasel): ssmy: my computer doesnt recognize that the cd exists",B (ssmy): CheesyWeasel: I would think so,0
17.920,12,B (ikonia): Stefan48: then I'd suggest talking to the provider and asking if/how they support linux A (Stefan48): maybe A (Stefan48): Do you heard for Wine B (ikonia): yes B (ikonia): and I recommend you stay clear of it B (ikonia): and just contact the provider and ask if/how they support linux A (Stefan48): thanks,B (ikonia): yes,0
5.38512,2,"A (steel_lady): one short question: sometimes my sound goes off and I don't have the sound in the whole sistem until I reboot. is there any other qay to reiniciate the sound without booting? B (Quintin): steel_lady: are you using software mixing? A (steel_lady): Quintin, I am not sure A (steel_lady): Quintin, I think so B (Quintin): steel_lady: system > preferences > sound","A (steel_lady): Quintin, I am not sure",0
31.60,2,"A (induz): I have ultrathin 2.5 inch HD with fiber looking connector, how can i connect it to my computer B (compdoc): induz, you have a brand and model number? A (induz): my computer is Lucid Lynx on Dell dimension B (compdoc): of the drive A (induz): compdoc, its fujistsu from Dell Optiplx sx270 B (compdoc): fujistsu has a few of those. never seen one up close. expensive drives",A (induz): my computer is Lucid Lynx on Dell dimension,1
30.53,18,"A (Eraldo): kostkon: An error occurred while loading or saving configuration information for GNOME ALSA Mixer. Some of your configuration settings may not work properly. A (Eraldo): kostkon: http://pastebin.org/59456 B (kostkon): Eraldo, does it load? A (Eraldo): kostkon: yeah... but with that error B (kostkon): Eraldo, ok. ignore it for the moment A (Eraldo): kostkon: http://tmp.eraldo.at/Screenshot-GNOME ALSA Mixer.png A (Eraldo): kostkon: http://eraldo_helal.public1.linz.at/tmp/Screenshot-GNOME%20ALSA%20Mixer.png",A (Eraldo): kostkon: yeah... but with that error,0
